-1	0.004352	0.135761185572	.6413595821085702	.5111517801540346	.6003405533280175	0.487842	0.886199325915
-1	0.002157	0.128153994302	.5253698271068206	.5253698271068206	.5253698271068206	0.187814	0.243041018928
-1	0.001061	0.12060585005	.47640489584977885	.38216499995016284	.4275187732423996	0.260235	0.427307387747
-1	0.008603	0.146478043499	.6995513405542779	.5529366065105997	.7544488384886503	0.401499	0.939864615016
-1	0.003550	0.130723271665	.628555481211613	.5115217678213283	.6187531070277837	0.500676	0.851082199078
-1	0.003550	0.120979442526	.643796047251578	.4840866016334668	.6187531070277837	0.195820	0.150777729239
-1	0.002767	0.0963789032872	.5999478201299544	.4172328862176329	.53344699841088	0.202206	0.31943249787
-1	0.002875	0.119341894617	.5766278365075204	.4285937042218935	.5791209694904185	0.124383	0.0611567755176
-1	0.003130	0.124514583947	.6089556037415746	.4956803626742136	.5817455302773532	0.244020	0.286298666128
-1	0.003550	0.121040090676	.6418759396295209	.49684710420808936	.6187531070277837	0.256592	0.315192029736
-1	0.002875	0.101300816058	.6135903536443228	.442064343210633	.5791209694904185	0.296140	0.625962587292
-1	0.003550	0.12597016087	.660159116991951	.5216855644141634	.6187531070277837	0.525287	0.902597172765
-1	0.003550	0.122985351374	.6295853594187002	.4765038681484109	.6187531070277837	0.486810	0.857286945135
-1	0.002918	0.110175899358	.5994914939936138	.4733775194588407	.5791209694904185	0.087981	0.0940041690202
-1	0.001070	0.121352313633	.3725705556052899	.3725705556052899	.3725705556052899	0.283659	0.386094872798
-1	0.001991	0.123481630015	.6093225711715017	.4835992421883435	.5727644108448281	0.365216	0.623521196177
-1	0.002543	0.120029900276	.5315844009234348	.44856298007932766	.464702030232172	0.230182	0.325334117361
-1	0.003582	0.130509025574	.6499669542689787	.5779603766111935	.6284062966432981	0.371270	0.3050605015
-1	0.003550	0.129687012071	.6304354884372566	.5326011881523417	.6187531070277837	0.407832	0.562074764064
-1	0.003183	0.13223901748	.6625059369020051	.49895368890715736	.6163165851461075	0.352124	0.744677238413
-1	0.002584	0.120278328346	.5421899703320578	.4469261891812759	.5009967460172038	0.196940	0.406118933983
-1	0.000661	0.119728373298	.46763929793840825	.41426472061602215	.4986612205404618	0.218986	0.541444982336
-1	0.003130	0.104701739021	.5211178545633115	.4337289660004712	.5817455302773532	0.172125	0.506446957905
-1	0.004352	0.141125893589	.5949356539279984	.5119507642746692	.6163165851461075	0.366024	0.948092144219
-1	0.004352	0.131760318864	.7050119271768249	.523570019054348	.6284062966432981	0.423093	0.900485385033
1	0.007912	0.314947443156	.7537243791990682	.5692798154153808	.7184572877607274	0.692446	0.992340759609
-1	0.000838	0.120799721952	.49942865031336214	.38632558755269264	.5019283310440653	0.202564	0.223101554587
1	0.007912	0.312479341218	.7611344571936106	.5625828130203806	.7184572877607274	0.769263	0.992028025545
1	0.007913	0.175319462396	.7447919612559717	.510148028741699	.6980211531052019	0.632013	0.999103864728
1	0.007470	0.194945566916	.6384271096701827	.5160894761923392	.6007681856146881	0.686099	0.994903162566
1	0.007617	0.290980887959	.6250908506036469	.48005362358228904	.6110675918319761	0.619344	0.982373654326
-1	0.000345	0.0889647800534	.4856955662729633	.3793782458434849	.44278521454607056	0.330371	0.126136213112
1	0.000973	0.0992520092318	.6963673999442844	.4787110068878932	.6205956644148513	0.609508	0.980925778292
-1	0.000562	0.119740593612	.3044660503847069	.27072284406131997	.27072284406131997	0.201440	0.211276620467
-1	0.002744	0.12011847498	.705267414008609	.45745391050372974	.6833815643596279	0.426961	0.395815155161
-1	0.000801	0.121176562829	.5810170161223975	.4386492366435144	.5089919320399127	0.237214	0.375109248102
-1	0.000858	0.104464411857	.6733347599059317	.4800096160286032	.5647891623034965	0.269431	0.637756872175
-1	0.000879	0.121540242563	.5990606220161778	.4411145266849443	.4863714170273551	0.205627	0.412606366174
1	0.000919	0.135091389103	.6931682260886272	.5233874074528415	.6205956644148513	0.357561	0.639356203379
-1	0.000087	0.0707945781577	.362584796436683	.322400414276591	.322400414276591	0.027502	0.00325964886407
1	0.001019	0.133431962979	.7039059619269682	.5310174565291309	.6205956644148513	0.439841	0.958540520104
-1	0.000903	0.126634035541	.5993415020313033	.44046672761468975	.5378024258730324	0.126346	0.0582413975945
1	0.000790	0.105419505564	.5981730416903308	.4688114582639428	.5225004894581737	0.206017	0.402159362461
1	0.004221	0.294468687613	.7249032703787833	.64456391627963	.64456391627963	0.850205	0.997532706442
1	0.007912	0.223099306881	.7476773480729932	.5352480409910289	.7184572877607274	0.710310	0.998802347107
-1	0.000924	0.135101003924	.5890344962212419	.44988719568225427	.578016660130845	0.183969	0.362765918868
1	0.001613	0.0809134870701	.6926552862150216	.46538557909635003	.5807285934484008	0.439675	0.875696329359
-1	0.000269	0.068256444195	.4687839526361609	.3590238351895213	.37914783594867785	0.069187	0.00116523021497
1	0.007593	0.202080304218	.7080631365083608	.5847373303810193	.7934156525317486	0.536089	0.90421826391
1	0.002633	0.115301873533	.6900351844837583	.5002697667532756	.6149866134220008	0.609473	0.881038123176
1	0.007593	0.170881797688	.640902645425073	.5030182408042394	.7934156525317486	0.440731	0.916282776397
-1	0.002540	0.120349970061	.60127351161861	.4841879949538875	.5543519691484367	0.407617	0.669315814679
-1	0.001882	0.119476218653	.49897192703864557	.42935607782094276	.446411511638398	0.510663	0.668178954983
-1	0.002168	0.121510942022	.5826127866912723	.4294859610083624	.5276572286096071	0.119873	0.401354305862
1	0.007593	0.236823836929	.7148858796023345	.6116384757748503	.7934156525317486	0.681232	0.944978673056
1	0.007593	0.302267853899	.7143307808013953	.636016685521297	.7934156525317486	0.777816	0.989561270443
1	0.007593	0.229069723091	.7414706132662772	.6456991626839917	.7934156525317486	0.758584	0.990814067563
1	0.002615	0.123433174372	.5940780312817865	.4892091536683135	.5735384889605375	0.272963	0.333555099049
-1	0.002730	0.126217853334	.6315284991182559	.5103384083755801	.5965267640084688	0.400406	0.548805622062
1	0.007593	0.24864510495	.7591899632562881	.6394071994666136	.7934156525317486	0.688880	0.98955579605
1	0.002730	0.131946293869	.6279505856262697	.5198793426943703	.5965267640084688	0.495321	0.512925560712
1	0.000359	0.119280955184	.34311693596130355	.34311693596130355	.34311693596130355	0.081927	0.201542138273
1	0.001768	0.0904222695212	.6381564084079292	.5414718379643054	.6759684725201269	0.269330	0.688228468254
1	0.002472	0.12438956145	.5811199760407473	.46712929570271244	.5965267640084688	0.320085	0.211020635888
-1	0.002604	0.120005433538	.5743379842036093	.44729284430905963	.5543519691484367	0.189631	0.0960254887878
-1	0.002284	0.119365344327	.5343060837333363	.4732788464976092	.5318102244742067	0.072211	0.156065327016
1	0.007593	0.148092271813	.6507316200741214	.4930799940789141	.7934156525317486	0.634597	0.97242767833
-1	0.002604	0.131387407087	.6442280415910726	.5218570388897452	.5965267640084688	0.368465	0.708393906989
-1	0.002606	0.134917781067	.5706976374521927	.5140431810739544	.51792836722044	0.377747	0.614545654844
-1	0.002397	0.126256461843	.5807187824889407	.4735790322247867	.5974412633331495	0.334895	0.514267891316
1	0.002202	0.136973743429	.6514927885868198	.5619185630754309	.587626995528207	0.500920	0.877475352044
-1	0.002396	0.124478521237	.6664529237508208	.5563804560914012	.6650641170093813	0.541965	0.552406308352
1	0.002397	0.129457826865	.6152863501273873	.5219500103502758	.5974412633331495	0.510035	0.783018557849
-1	0.002164	0.124495137192	.5947507228635202	.4417249748265895	.5981298612337492	0.304145	0.831650418376
1	0.000861	0.124678595614	.6074424655352072	.5144403562895364	.586961349804992	0.215560	0.444515493719
-1	0.000788	0.124872935917	.5903656864411195	.5367098740176609	.586961349804992	0.165935	0.23544006363
1	0.000918	0.123965946921	.6530147969157276	.5051909651175231	.586961349804992	0.269284	0.445316292864
1	0.000918	0.122774655773	.6110382153453525	.5248273764914912	.5800087484325791	0.345212	0.627008069026
-1	0.000843	0.119585581343	.5778357230329505	.4706305194445645	.6495087492988708	0.092141	0.0236151654451
-1	0.000091	0.0786789897699	.5950360079994202	.47242294257518086	.5657302060312256	0.354491	0.174607215378
1	0.000918	0.12386253948	.6498545482024018	.5215130487083921	.586961349804992	0.304307	0.577275958414
-1	0.000918	0.0973705436925	.6177443475393001	.4474681559446708	.586961349804992	0.235926	0.385910605737
-1	0.000843	0.119474033406	.5549570224278818	.44949515092338793	.6495087492988708	0.072812	0.0799584209837
-1	0.000918	0.122965700259	.5913622920227898	.49632944224679454	.5800087484325791	0.338340	0.275698293695
-1	0.000963	0.109077879507	.644569550411435	.47510895954906157	.6495087492988708	0.121298	0.240362058678
-1	0.000775	0.104282308326	.6307380065106847	.47983631544943023	.5416005100916391	0.480196	0.321425157738
-1	0.001068	0.0978855495842	.6007208146247375	.4932386143150754	.6834278103720995	0.611586	0.747282403942
-1	0.000969	0.121082641103	.6700577734407921	.5486735613521987	.6495087492988708	0.224419	0.464964204276
-1	0.000309	0.119711439292	.4525142739979978	.3902092739711388	.40761367499323753	0.094430	0.00416109383943
-1	0.000918	0.0946976096863	.583082396910205	.46587647956090894	.5800087484325791	0.068930	0.147974680131
-1	0.000585	0.0717481776072	.563106892516414	.4570099239156072	.4657323932147275	0.334224	0.0719198569413
-1	0.000972	0.122695675846	.6808091380917826	.5439868866063754	.6495087492988708	0.145619	0.465207243431
-1	0.000934	0.128406900865	.6379601555194537	.5397119865821357	.586961349804992	0.479085	0.688170913178
1	0.001167	0.149003565377	.6547834402501721	.6547834402501721	.6547834402501721	0.285182	0.15596279601
1	0.002125	0.098291063567	.659902624349488	.5263454626734171	.5912936934069594	0.406634	0.650770693118
1	0.000967	0.121920135833	.5956976935758638	.4947401206390615	.559249932392835	0.327083	0.255502995091
1	0.000895	0.123577480342	.6243316808821924	.521449320637508	.6290462287761586	0.298901	0.499056876824
1	0.007590	0.1232059461	.7558604965214045	.494180676787433	.6102213931274857	0.391510	0.955033128011
1	0.007938	0.159950049753	.7096218646457514	.5890511822696671	.5890511822696671	0.673271	0.987736932349
1	0.007590	0.133036736136	.7083986075163169	.499248637890026	.5947170615520129	0.370394	0.872160191908
